No.,md5hash,ec2 instance-id,title
203,575fa56438d902ea5a1721f9d56a16de,i-08fb7ae532171e2f6,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*creat.*) -F exit=-EACCES -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
204,e852f5c42d02cfb02db4b301d61082df,i-08fb7ae532171e2f6,"Ensure events that modify date and time information are collected : Command: `auditbeat show auditd-rules | grep time-change` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*stime.*) -F auid!=(-1|4294967295) -F key=time-change/"
205,1c1bb4e4d98ed6ab661230a1b02da959,i-0b2d288779c9ff43d,"Ensure events that modify the system's network environment are collected : Command: `auditbeat show auditd-rules | grep system-locale` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*setdomainname.*) -F auid!=(-1|4294967295) -F key=system-locale/"
206,5a7fa585f04067641282bc8b57f8ae98,i-0b2d288779c9ff43d,"Ensure events that modify the system's Mandatory Access Controls are collected : Command: `auditbeat show auditd-rules | grep MAC-policy` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/apparmor -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=MAC-policy/"
207,79cdaedda2a71284e1b4437495126675,i-08fb7ae532171e2f6,Ensure only strong MAC algorithms are used. : Command: `sshd -T | grep -i 'MACs'` stdout is expected not to match /umac-64-etm@openssh.com/
208,fb82ec9d98fedf2f750310f32ed44907,i-08fb7ae532171e2f6,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*lsetxattr.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
209,d56ca3dc67965f9d69781f758f2f1c5b,i-0b2d288779c9ff43d,Ensure users' home directories permissions are 750 or more restrictive. : File /home/ubuntu is expected not to be readable by other
210,5f1b9ee07a9b194d1ed69c9ff44d2b96,i-08fb7ae532171e2f6,"Ensure filebeat with default file permissions and is configured to send logs to a remote log host. : File /etc/filebeat/filebeat.yml is expected to be grouped into ""root"""
211,585c450b9141c728ec513232b82a43de,i-0b2d288779c9ff43d,Ensure audit_backlog_limit is sufficient (). : File /boot/grub/grub.conf content is expected to match /audit_backlog_limit=8192/
212,1e550cb87fa723cf855cefb66ca2d166,i-0b2d288779c9ff43d,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/bin\/pkexec -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
213,39604ceb76270cb995b74fc521299100,i-0b2d288779c9ff43d,Ensure chrony is configured. : File /etc/chrony/chrony.conf content is expected to match /^server ntp.non-prod.is.estl.sg iburst/
214,26b236142fe1eee21d2f1aab393ecf5a,i-08fb7ae532171e2f6,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/lib\/snapd\/snap-confine -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
215,265f151e9ce1f43c4b4662de3d39d81b,i-08fb7ae532171e2f6,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*fsetxattr.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
216,ab2ff64ab0b2c05066b27ea14fb41044,i-08fb7ae532171e2f6,Ensure only strong Key Exchange algorithms are used. : Command: `sshd -T | grep -i kexalgorithms` stdout is expected not to match /diffie-hellman-group14-sha1/
217,ac1bec09f1992e33ae88ff89a5d5b37e,i-0b2d288779c9ff43d,"Ensure events that modify the system's network environment are collected : Command: `auditbeat show auditd-rules | grep system-locale` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*setdomainname.*) -F auid!=(-1|4294967295) -F key=system-locale/"
218,34e265339f91253cfc905e361a3744c2,i-08fb7ae532171e2f6,"Ensure auditbeat is installed, enabled and running. : Service auditbeat is expected to be running"
219,50cbcbb60a35e5f56c7ddb74812f6d19,i-08fb7ae532171e2f6,Ensure IPv6 router advertisements are not accepted : Kernel Parameter net.ipv6.conf.default.accept_ra value is expected to eq 0
220,49e26ab1bd5fd4fff719694f5dd5c9c9,i-08fb7ae532171e2f6,"Ensure events that modify the system's network environment are collected : Command: `auditbeat show auditd-rules | grep system-locale` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*sethostname.*) -F auid!=(-1|4294967295) -F key=system-locale/"
221,7f46993391b85957f09f7cd5e4810ce6,i-0b2d288779c9ff43d,"Ensure successful file system mounts are collected : Command: `auditbeat show auditd-rules | grep mounts` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S mount -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=mounts/"
222,0274dcd44e1e4d35bd6616094584fd96,i-0b2d288779c9ff43d,Ensure mounting of unneeded filesystems are disabled : Kernel Module hfsplus is expected to be disabled
223,275ee89ebe9a37125a9fbc01f154b5bf,i-08fb7ae532171e2f6,Ensure unneeded network protocols are disabled. : Kernel Module dccp is expected to be disabled
224,5550b545ef1a2f6617a2f51095d7601d,i-08fb7ae532171e2f6,"Ensure permissions on cron configuration files are configured. : File /etc/cron.weekly is expected not to be more permissive than ""0700"""
225,be4618c27449ac045d6590659797b3ac,i-0b2d288779c9ff43d,Ensure mounting of unneeded filesystems are disabled : Kernel Module jffs2 is expected to be disabled
226,02a8a0cb86f63b4cc79604735b0e6030,i-0b2d288779c9ff43d,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*lremovexattr.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
227,aa50f4cbf6388c8a5a31cd66735f8b73,i-08fb7ae532171e2f6,Ensure only strong MAC algorithms are used. : Command: `sshd -T | grep -i 'MACs'` stdout is expected not to match /hmac-sha1-etm@openssh.com/
228,a7de2369966104ed111d71bcff0da146,i-0b2d288779c9ff43d,Ensure unneeded network protocols are disabled. : Kernel Module sctp is expected to be disabled
229,a7169c8fb17699f3b9eafa6dd576230a,i-0b2d288779c9ff43d,Ensure auditing for processes start prior to auditbeat is enabled. : File /boot/grub/grub.conf content is expected to match /audit=1/
230,0f5c9cb982bef9606ae7d817a7f39722,i-08fb7ae532171e2f6,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*fsetxattr.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
231,d45f12922381731288d89c51913dc54e,i-08fb7ae532171e2f6,Ensure packet redirect sending is disabled : Kernel Parameter net.ipv4.conf.default.send_redirects value is expected to eq 0
232,ea51df4c9ec4d9eedaf3e56c803cfbbf,i-0b2d288779c9ff43d,"Ensure events that modify user/group information are collected : Command: `auditbeat show auditd-rules | grep identity` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/shadow -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=identity/"
233,cf51581483ade24ac2773beb6730b21d,i-0b2d288779c9ff43d,Ensure auditing for processes start prior to auditbeat is enabled. : File /boot/grub/grub.cfg content is expected to match /audit=1/
234,0ff2fde352a9653be371703e7b96c01f,i-08fb7ae532171e2f6,"Ensure filebeat is installed, enabled and running. : Service filebeat is expected to be enabled"
235,76314b5cc7d977b9229777915e5aa7a4,i-0b2d288779c9ff43d,Ensure users' home directories permissions are 750 or more restrictive. : File /home/ubuntu is expected not to be executable by other
236,da0e12f7db375af23364cb0cbccaaf67,i-08fb7ae532171e2f6,"Ensure permissions on /etc/ssh/sshd_config are configured. : File /etc/ssh/sshd_config is expected not to be more permissive than ""0600"""
237,ef21e6a554285de9107f94b6839643a8,i-0b2d288779c9ff43d,Ensure filebeat with default file permissions and is configured to send logs to a remote log host. : File /etc/filebeat/filebeat.yml content is expected to match /^\s*?hosts:\slogmon1.non-prod.is.estl.sg/
238,003671510ba089bab7eb5489dc4ee22c,i-0b2d288779c9ff43d,Ensure ICMP redirects are not accepted : Kernel Parameter net.ipv4.conf.default.accept_redirects value is expected to eq 0
239,0d4aed8a5c4918686fff79d085e9bd17,i-08fb7ae532171e2f6,Ensure sudo commands use pty. : File /etc/sudoers.d/99-snapd.conf content is expected to match /^Defaults\suse_pty/
240,e781b39dfc7b2a8d09b09d3458172a70,i-08fb7ae532171e2f6,"Ensure kernel module loading and unloading is collected : Command: `auditbeat show auditd-rules | grep modules` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*delete_module.*) -F key=modules/"
241,452d798383035516cc19b030dd11648e,i-08fb7ae532171e2f6,"Ensure events that modify the system's Mandatory Access Controls are collected : Command: `auditbeat show auditd-rules | grep MAC-policy` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/apparmor.d -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=MAC-policy/"
242,a5337374e3f45b82948f8a84045ff83c,i-08fb7ae532171e2f6,Ensure audit_backlog_limit is sufficient (). : File /boot/boot/grub/grub.cfg content is expected to match /audit_backlog_limit=8192/
243,1bd15fa2553d87da4d0e59487b96e8c7,i-0b2d288779c9ff43d,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/lib\/snapd\/snap-confine -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
244,c54fff86c1c10d74ed59b1166763fe32,i-08fb7ae532171e2f6,Ensure audit_backlog_limit is sufficient (). : File /boot/grub/grub.cfg content is expected to match /audit_backlog_limit=8192/
245,0e74fdf5f20e20e010ec63134c162504,i-0b2d288779c9ff43d,"Ensure events that modify date and time information are collected : Command: `auditbeat show auditd-rules | grep time-change` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*clock_settime.*) -F auid!=(-1|4294967295) -F key=time-change/"
246,278dda267ea9b861da361e51595a21ed,i-0b2d288779c9ff43d,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*removexattr.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
247,b58d4eeee740822357f255d09c2e1d89,i-0b2d288779c9ff43d,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*ftruncate.*) -F exit=-EACCES -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
248,8f6113c92a7ffc546b66cd18a12be48c,i-08fb7ae532171e2f6,"Ensure auditbeat is installed, enabled and running. : System Package auditbeat is expected to be installed"
249,e946441c4ee37b11b240c35921758f3c,i-08fb7ae532171e2f6,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*creat.*) -F exit=-EACCES -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
250,ad3868bb33bcd5ebd943cdc7c276d588,i-0b2d288779c9ff43d,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*fremovexattr.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
251,ab7f93ac9dd887548cf031bfbc6e4113,i-0b2d288779c9ff43d,"Ensure events that modify the system's network environment are collected : Command: `auditbeat show auditd-rules | grep system-locale` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/network -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=system-locale/"
252,07cf04065ed0ebbe2f1bd1c28e4dc19f,i-0b2d288779c9ff43d,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/sbin\/pam_extrausers_chkpwd -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
253,e107d5314c9dc541ae5e225dc1ec4ef7,i-08fb7ae532171e2f6,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*lchown.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
254,43de24a8b3c22e8c27077aa335c5c69e,i-08fb7ae532171e2f6,"Ensure events that modify date and time information are collected : Command: `auditbeat show auditd-rules | grep time-change` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/etc\/localtime -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=time-change/"
255,64217087c385b2df6fca8ca0b28d7c55,i-0b2d288779c9ff43d,Ensure chrony is installed and running. : Processes chronyd is expected to exist
256,13a57e6ebb5228b514f073a24c660cae,i-0b2d288779c9ff43d,Ensure packet redirect sending is disabled : Kernel Parameter net.ipv4.conf.all.send_redirects value is expected to eq 0
257,3fccc3e92d0d9dd4d39b0781518d1eea,i-08fb7ae532171e2f6,Ensure auditing for processes start prior to auditbeat is enabled. : File /boot/grub2/grub.cfg content is expected to match /audit=1/
258,ab7720ae910e0580dbcc7213ba18dc17,i-08fb7ae532171e2f6,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*fchmodat.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
259,6a8c3787c4fe66443cf52962b09ec72a,i-0b2d288779c9ff43d,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/lib\/eject\/dmcrypt-get-device -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
260,b4bc6c3229d0086efb8f00fd57d63634,i-0b2d288779c9ff43d,Ensure mounting of unneeded filesystems are disabled : Kernel Module udf is expected to be disabled
261,432fe3fe2691367be245a31bfe10e208,i-0b2d288779c9ff43d,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*chown.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
262,d07c56d3d7e0de51815c97dee7f15bc5,i-08fb7ae532171e2f6,Ensure only strong MAC algorithms are used. : Command: `sshd -T | grep -i 'MACs'` stdout is expected not to match /umac-128-etm@openssh.com/
263,ae0b245ab669738cbdc76cf3bed4a48b,i-08fb7ae532171e2f6,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*openat.*) -F exit=-EACCES -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
264,8275959ba9f5dea3dd34ca693c252868,i-08fb7ae532171e2f6,"Ensure root actions are collected : Command: `auditbeat show auditd-rules | grep key=root` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S execve -F euid=root -F auid!=-1 -F key=root/"
265,b37fa54050678a4d83600f6d7c7bf097,i-0b2d288779c9ff43d,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*truncate.*) -F exit=-EPERM -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
266,74f05b9b71f78b2c480f965bbbad2820,i-08fb7ae532171e2f6,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/bin\/fusermount -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
267,7670894264a5cdfb0c95ff0f972cacce,i-0b2d288779c9ff43d,Ensure sudo commands use pty. : File /etc/sudoers.d/90-cloud-init-users content is expected to match /^Defaults\suse_pty/
268,d4cdd577075ad4d6d6673072e7c508cf,i-0b2d288779c9ff43d,"Ensure events that modify date and time information are collected : Command: `auditbeat show auditd-rules | grep time-change` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*stime.*) -F auid!=(-1|4294967295) -F key=time-change/"
269,1f1ec1563a4266a0f7c80663f417dfa0,i-08fb7ae532171e2f6,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/bin\/sudo -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
270,bfa51c04ad369f13c3bbd6e73332d1cf,i-08fb7ae532171e2f6,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*chmod.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
271,eb155a154a777ed6c5e862441abe9f66,i-0b2d288779c9ff43d,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*open.*) -F exit=-EACCES -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
272,df66ec2344be27ae0d0235fc301ca831,i-0b2d288779c9ff43d,"Ensure kernel module loading and unloading is collected : Command: `auditbeat show auditd-rules | grep modules` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/sbin\/modprobe -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=modules/"
273,aaf9be120612aaae15af2d9a9497ccc6,i-0b2d288779c9ff43d,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*openat.*) -F exit=-EACCES -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
274,bb79e2b77bd5f0e2b24ea625f4df59d1,i-08fb7ae532171e2f6,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*fchown.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
275,8533cdf98a39872f1fa98d5bc0b39191,i-08fb7ae532171e2f6,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*chown.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
276,0a6029f6f0f459f9e70f74317d8575f4,i-0b2d288779c9ff43d,Ensure SSH LoginGraceTime is set to one minute or less. : Command: `sshd -T | grep -i logingracetime` stdout is expected to match /^logingracetime\s(?:[1-9]|0[1-9]|60)$/
277,6b301e382d2f83852a4bcb5ec97b332d,i-08fb7ae532171e2f6,Ensure unneeded network protocols are disabled. : Kernel Module rds is expected to be disabled
278,da1b3aadf6ae489618ecfa5992a3d0b1,i-0b2d288779c9ff43d,Ensure sudo commands use pty. : File /etc/sudoers.d/README content is expected to match /^Defaults\suse_pty/
279,54b1bd42633cf51746bff1ed4614093c,i-08fb7ae532171e2f6,"Ensure filebeat with default file permissions and is configured to send logs to a remote log host. : File /etc/filebeat/filebeat.yml is expected not to be more permissive than ""0644"""
280,f746b1785846f8924d99fa7695346fcb,i-08fb7ae532171e2f6,"Ensure events that modify date and time information are collected : Command: `auditbeat show auditd-rules | grep time-change` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*settimeofday.*) -F auid!=(-1|4294967295) -F key=time-change/"
281,917348630012506b973a8758b6ff2f33,i-0b2d288779c9ff43d,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/bin\/bsd-write -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
282,3ad504d74615996046c8ed374a91ca60,i-0b2d288779c9ff43d,"Ensure events that modify the system's network environment are collected : Command: `auditbeat show auditd-rules | grep system-locale` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*sethostname.*) -F auid!=(-1|4294967295) -F key=system-locale/"
283,e12f318408a277841d854369b9ea6f7d,i-0b2d288779c9ff43d,Ensure mounting of unneeded filesystems are disabled : Kernel Module squashfs is expected to be disabled
284,d9aad3e8a8d7f27256800aaa2c6e2921,i-0b2d288779c9ff43d,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*creat.*) -F exit=-EACCES -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
285,e692537ee7eea51c9f6e9970551a2423,i-08fb7ae532171e2f6,Ensure SSH MaxAuthTries is set to 4 or less. : Command: `sshd -T | grep -i maxauthtries` stdout is expected to match /^maxauthtries\s(?:[1-4]|4)$/
286,7c6d8ce63c7c363c9a4f7838f44500d9,i-08fb7ae532171e2f6,Ensure only strong MAC algorithms are used. : Command: `sshd -T | grep -i 'MACs'` stdout is expected not to match /umac-128@openssh.com/
287,2db3070bef6191d7dc89d01ec89ac6d5,i-0b2d288779c9ff43d,Ensure ICMP redirects are not accepted : Kernel Parameter net.ipv6.conf.default.accept_redirects value is expected to eq 0
288,2848a028adf03e33c7175c5bf25f2b52,i-08fb7ae532171e2f6,Ensure auditing for processes start prior to auditbeat is enabled. : File /usr/share/oem/grub.cfg content is expected to match /audit=1/
289,b67c6fc4b8f023fea2c5331b6785dbad,i-0b2d288779c9ff43d,"Ensure permissions on cron configuration files are configured. : File /etc/crontab is expected not to be more permissive than ""0600"""
290,5c93768940cd6fd55dfbaef064f832d8,i-08fb7ae532171e2f6,Ensure audit_backlog_limit is sufficient (). : File /boot/grub2/grub.cfg content is expected to match /audit_backlog_limit=8192/
291,72d1be19b692b421cf8efdf301671d7f,i-0b2d288779c9ff43d,"Ensure system administrator actions (sudolog) are collected : Command: `auditbeat show auditd-rules | grep actions` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/var\/log\/sudo.log -F perm=(wa|aw) -F auid!=(-1|4294967295) -F key=actions/"
292,832dccc077ace75efbb8ab9ca0074dcf,i-08fb7ae532171e2f6,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*ftruncate.*) -F exit=-EPERM -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
293,3083398c14aeb51ac9d5600c3648a416,i-08fb7ae532171e2f6,Ensure mounting of unneeded filesystems are disabled : Kernel Module jffs2 is expected to be disabled
294,62355241623fd47f18bf61d3d9762fe2,i-08fb7ae532171e2f6,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/usr\/bin\/newgrp -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
295,003026f4a0af734bd9f3f3aab4b334e6,i-08fb7ae532171e2f6,"Ensure filebeat is installed, enabled and running. : System Package filebeat is expected to be installed"
296,2c68c0107f47cc9a7f9e266e48c13514,i-0b2d288779c9ff43d,Ensure SSH MaxAuthTries is set to 4 or less. : Command: `sshd -T | grep -i maxauthtries` stdout is expected to match /^maxauthtries\s(?:[1-4]|4)$/
297,55f3fb00294199efda8b1bbf5fa5b80c,i-08fb7ae532171e2f6,Ensure packet redirect sending is disabled : Kernel Parameter net.ipv4.conf.all.send_redirects value is expected to eq 0
298,9a4018b4f771f65ea083d097fc04be73,i-0b2d288779c9ff43d,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*truncate.*) -F exit=-EPERM -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
299,4b5009efe7f9e706c1a225e619ede553,i-0b2d288779c9ff43d,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*fchmodat.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
300,0b26802493dd189d0e050267732e826e,i-0b2d288779c9ff43d,"Ensure SSH warning banner is configured. : Command: `sshd -T | grep -i banner` stdout is expected to match ""banner /etc/issue.net"""
301,714d1330f3e0c5b218a547ad53e8acea,i-08fb7ae532171e2f6,"Ensure events that modify date and time information are collected : Command: `auditbeat show auditd-rules | grep time-change` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*clock_settime.*) -F auid!=(-1|4294967295) -F key=time-change/"
302,1f94d8feaeaf336e15cf6c529bd04ba7,i-0b2d288779c9ff43d,"Ensure use of privileged commands is collected : Command: `auditbeat show auditd-rules | grep privileged` stdout is expected to match /^-a (always,exit|exit,always) -S all -F path=\/bin\/umount -F perm=x -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=privileged/"
303,7a0c533eb0bd3793be830bc90d5ae882,i-0b2d288779c9ff43d,"Ensure events that modify the system's network environment are collected : Command: `auditbeat show auditd-rules | grep system-locale` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*sethostname.*) -F auid!=(-1|4294967295) -F key=system-locale/"
304,0152a94b6e7791fe7c8cb1691ba15dd2,i-08fb7ae532171e2f6,"Ensure discretionary access control permission modification events are collected : Command: `auditbeat show auditd-rules | grep perm_mod` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b64 -S (.*lremovexattr.*) -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=perm_mod/"
305,ad98ef8fc55456daed363da998ae248a,i-08fb7ae532171e2f6,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*openat.*) -F exit=-EPERM -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
306,3512b23ce02b99f986aca53c16fa96c5,i-0b2d288779c9ff43d,"Ensure events that modify date and time information are collected : Command: `auditbeat show auditd-rules | grep time-change` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*settimeofday.*) -F auid!=(-1|4294967295) -F key=time-change/"
307,c8e598d9b85ace1dc5e184498f311731,i-0b2d288779c9ff43d,"Ensure unsuccessful unauthorized file access attempts are collected : Command: `auditbeat show auditd-rules | grep access` stdout is expected to match /^-a (always,exit|exit,always) -F arch=b32 -S (.*open.*) -F exit=-EPERM -F auid>=(1000|ubuntu) -F auid!=(-1|4294967295) -F key=access/"
308,f96044e089259e108169b7583b88f2bd,i-0b2d288779c9ff43d,Ensure ICMP redirects are not accepted : Kernel Parameter net.ipv4.conf.all.accept_redirects value is expected to eq 0
